22			
130	165	0.02	9.0
4.0	0.88	147.3
5.0	0.87	699.5
6.0	0.84	1307.0
7.0	0.82	2153.9
8.0	0.79	3240.0
9.0	0.76	4620.7
10.0	0.73	6295.9
11.0	0.67	7952.7
12.0	0.52	8818.0
13.0	0.39	8983.6
14.0	0.30	9000.0
15.0	0.24	9000.0
16.0	0.19	9000.0
17.0	0.16	9000.0
18.0	0.14	9000.0
19.0	0.12	9000.0
20.0	0.10	9000.0
21.0	0.09	9000.0
22.0	0.08	9000.0
23.0	0.07	9000.0
24.0	0.06	9000.0
25.0	0.05	9000.0
